geo_id,prompt
11985,"The latitude and longitude of the POI are 40.83695 North and 73.846996 West.
 The POI is located at 1405 Zerega Avenue. The postcode of the POI is 10462."
11986,"The latitude and longitude of the POI are 40.723116 North and 74.002079 West.
 The POI is located at 59 Wooster Street. The postcode of the POI is 10012."
11987,"The latitude and longitude of the POI are 40.755255 North and 73.846149 West.
 The postcode of the POI is 11368."
11988,"The name of this POI is Bel Ami Cafe. The latitude and longitude of the POI are 40.769122 North and 73.967093 West.
 The postcode of the POI is 10021."
11989,"The latitude and longitude of the POI are 40.763846 North and 73.809371 West.
 The POI is located at 155-20 Roosevelt Avenue. The postcode of the POI is 11354."
11990,"The latitude and longitude of the POI are 40.759922 North and 73.976159 West.
 The POI is located at 655 5th Avenue. The postcode of the POI is 10022."
11991,"The latitude and longitude of the POI are 40.687944 North and 73.962609 West.
 The POI is located at 41 Clifton Place. The postcode of the POI is 11238."
11992,"The name of this POI is Bronx Zoo. The latitude and longitude of the POI are 40.852384 North and 73.879122 West.
 The POI is located at 2300 Southern Boulevard in Bronx. The postcode of the POI is 10460."
11993,"The latitude and longitude of the POI are 40.76241 North and 73.916237 West.
 The POI is located at 30-60 Steinway Street. The postcode of the POI is 11103."
11994,"The latitude and longitude of the POI are 40.713378 North and 73.998284 West.
 The postcode of the POI is 10278."
11995,"The name of this POI is Flushing Bank. The latitude and longitude of the POI are 40.737307 North and 73.878207 West.
 The postcode of the POI is 11373."
11996,"The name of this POI is Tisch's Children Zoo. The latitude and longitude of the POI are 40.768509 North and 73.970561 West.
 The postcode of the POI is 10153."
11997,"The name of this POI is Amber Charter School Inwood. The latitude and longitude of the POI are 40.870662 North and 73.917574 West.
 The POI is located at 532 West 215th Street. The postcode of the POI is 10034."
11998,"The latitude and longitude of the POI are 40.742828 North and 73.882183 West.
 The POI is located at 82-23 Broadway. The postcode of the POI is 11373."
11999,"The name of this POI is John Lennon's Imagine. The latitude and longitude of the POI are 40.775737 North and 73.975218 West.
 The postcode of the POI is 10023."
12000,"The name of this POI is The Center. The latitude and longitude of the POI are 40.708556 North and 73.823361 West.
 The postcode of the POI is 11418."
12001,"The latitude and longitude of the POI are 40.707124 North and 74.01073 West.
 The postcode of the POI is 10271."
12002,"The name of this POI is Parkview Diner. The latitude and longitude of the POI are 40.583567 North and 73.986182 West.
 The POI is located at 2939 Cropsey Avenue in Brooklyn. The postcode of the POI is 11214."
12003,"The name of this POI is 79th Street Transverse. The latitude and longitude of the POI are 40.777227 North and 73.964081 West.
 The postcode of the POI is 10021."
12004,"The latitude and longitude of the POI are 40.711053 North and 73.948674 West.
 The POI is located at 578 Grand Street. The postcode of the POI is 11206."
12005,"The latitude and longitude of the POI are 40.574174 North and 74.116922 West.
 The POI is located at 31 New Dorp Plaza. The postcode of the POI is 10306."
12006,"The latitude and longitude of the POI are 40.607876 North and 73.986247 West.
 The POI is located at 80 Avenue P in Brooklyn. The postcode of the POI is 11223."
12007,"The name of this POI is Citibank. The latitude and longitude of the POI are 40.71594 North and 73.986826 West.
 The postcode of the POI is 10002."
12008,"The latitude and longitude of the POI are 40.90619 North and 73.904961 West.
 The POI is located at 5665 Riverdale Avenue. The postcode of the POI is 10471."
12009,"The latitude and longitude of the POI are 40.769406 North and 73.736756 West.
 The POI is located at 251-15 Northern Boulevard. The postcode of the POI is 11363."
12010,"The name of this POI is Sheraton New York Times Square Hotel. The latitude and longitude of the POI are 40.762467 North and 73.981772 West.
 The postcode of the POI is 10019."
12011,"The name of this POI is 39th Street. The latitude and longitude of the POI are 40.743758 North and 73.926203 West.
 The postcode of the POI is 11104."
12012,"The latitude and longitude of the POI are 40.767947 North and 73.983815 West.
 The POI is located at 316 West 58th Street. The postcode of the POI is 10019."
12013,"The latitude and longitude of the POI are 40.758268 North and 73.788181 West.
 The POI is located at 193-11 Northern Boulevard. The postcode of the POI is 11358."
12014,"The latitude and longitude of the POI are 40.741847 North and 73.883504 West.
 The POI is located at 81-11 45th Avenue. The postcode of the POI is 11373."
12015,"The latitude and longitude of the POI are 40.75668 North and 73.969111 West.
 The POI is located at 214 East 52nd Street. The postcode of the POI is 10022."
12016,"The name of this POI is Prince Liquors Inc. The latitude and longitude of the POI are 40.765049 North and 73.819544 West.
 The POI is located at 14620 Northern Boulevard in Flushing. The postcode of the POI is 11354."
12017,"The name of this POI is Community Playground. The latitude and longitude of the POI are 40.641511 North and 74.017925 West.
 The postcode of the POI is 11220."
12018,"The name of this POI is Alexander Hamilton. The latitude and longitude of the POI are 40.780249 North and 73.964682 West.
 The postcode of the POI is 10075."
12019,"The name of this POI is MPG. The latitude and longitude of the POI are 40.788219 North and 73.948706 West.
 The postcode of the POI is 10029."
12020,"The name of this POI is The Normandy. The latitude and longitude of the POI are 40.790599 North and 73.980234 West.
 The POI is located at 140 Riverside Drive. The postcode of the POI is 10024."
12021,"The name of this POI is Gulf. The latitude and longitude of the POI are 40.724982 North and 73.771691 West.
 The postcode of the POI is 11423."
12022,"The name of this POI is Myrtle Avenue & 88th Lane. The latitude and longitude of the POI are 40.70296 North and 73.857222 West.
 The postcode of the POI is 11418."
12023,"The name of this POI is 59th Street–Columbus Circle. The latitude and longitude of the POI are 40.766572 North and 73.983098 West.
 The postcode of the POI is 10019."
12024,"The name of this POI is United States Post Office. The latitude and longitude of the POI are 40.756389 North and 73.828607 West.
 The POI is located at 41-65 Main Street in Flushing. The postcode of the POI is 11355."
12025,"The latitude and longitude of the POI are 40.75768 North and 73.916535 West.
 The POI is located at 43-04 Broadway. The postcode of the POI is 11103."
12026,"The latitude and longitude of the POI are 40.750936 North and 73.97467 West.
 The POI is located at 159 East 42nd Street. The postcode of the POI is 10017."
12027,"The latitude and longitude of the POI are 40.847866 North and 73.93781 West.
 The POI is located at 4180 Broadway. The postcode of the POI is 10033."
12028,"The name of this POI is The SEEALL Academy;Public School 231K. The latitude and longitude of the POI are 40.626812 North and 73.989603 West.
 The POI is located at 5601 16th Avenue in Brooklyn. The postcode of the POI is 11204."
12029,"The name of this POI is General Motors Building. The latitude and longitude of the POI are 40.763826 North and 73.972233 West.
 The POI is located at 767 5th Avenue in New York. The postcode of the POI is 10035."
12030,"The latitude and longitude of the POI are 40.752199 North and 73.909621 West.
 The POI is located at 52-01 37th Avenue. The postcode of the POI is 11377."
12031,"The name of this POI is The Renaissance. The latitude and longitude of the POI are 40.802601 North and 73.949136 West.
 The POI is located at 130 Malcolm X Boulevard in New York. The postcode of the POI is 10037."
12032,"The name of this POI is 170th Street. The latitude and longitude of the POI are 40.840334 North and 73.917775 West.
 The postcode of the POI is 10456."
12033,"The name of this POI is 630 Third Avenue. The latitude and longitude of the POI are 40.75017 North and 73.975286 West.
 The POI is located at 630 3rd Avenue in New York. The postcode of the POI is 10017."
12034,"The latitude and longitude of the POI are 40.755986 North and 73.99822 West.
 The POI is located at 475 10th Avenue. The postcode of the POI is 10018."
12035,"The latitude and longitude of the POI are 40.692516 North and 73.859153 West.
 The POI is located at 84-46 Jamaica Avenue. The postcode of the POI is 11421."
12036,"The latitude and longitude of the POI are 40.770773 North and 73.980036 West.
 The POI is located at 33 Central Park West. The postcode of the POI is 10023."
12037,"The name of this POI is Wyckoff Heights Medical Center. The latitude and longitude of the POI are 40.703855 North and 73.917947 West.
 The POI is located at 374 Stockholm Street in Brooklyn. The postcode of the POI is 11237."
12038,"The name of this POI is Joan of Arc Memorial. The latitude and longitude of the POI are 40.7941 North and 73.976434 West.
 The postcode of the POI is 10024."
12039,"The latitude and longitude of the POI are 40.766093 North and 73.983344 West.
 The postcode of the POI is 10107."
12040,"The name of this POI is 138th Street. The latitude and longitude of the POI are 40.70577 North and 73.817504 West.
 The postcode of the POI is 11435."
12041,"The latitude and longitude of the POI are 40.76384 North and 73.976629 West.
 The POI is located at 50 West 57th Street in New York. The postcode of the POI is 10019."
12042,"The latitude and longitude of the POI are 40.711391 North and 74.010035 West.
 The postcode of the POI is 10008."
12043,"The latitude and longitude of the POI are 40.731602 North and 73.853872 West.
 The POI is located at 99-60 64th Avenue. The postcode of the POI is 11374."
12044,"The name of this POI is National Academy of Design. The latitude and longitude of the POI are 40.7838 North and 73.958791 West.
 The POI is located at 1083 5th Avenue. The postcode of the POI is 10128."
